article_id,title,subtitle,abstract,authors,publication_title,publication_year,publication_date,doi,isbn,issn,document_type,publisher,language,volume,issue,page_start,page_end,page_count,keywords,pdf_url,stable_url,access_type,is_open_access,peer_reviewed,citation_count,conference_location,source_databases,original_indices
11051848,AI Agents and Conversation System,,The development of [::artificial::] [::intelligence::] (AI) agents represents a significant technological advancement characterized by autonomous software programs capable of executing diverse tasks with human-like [::intelligence::]. This study investigates the creation of AI agents that integrate state-of-the-art capabilities for decision-making and natural language interaction. Drawing on the f...,K.V.V.B. Durgaprasad; Hassan Khalid Abozibid; Jawdat Nasri Hawas; Pusala Bhuvan Sai Krishna; Kanumuri Bhavya Sri; Gali Pranay Reddy,"2024 International Conference on Augmented Reality, Intelligent Systems, and Industrial Automation (ARIIA)",2024,20-21 Dec. 2024,10.1109/ARIIA63345.2024.11051848,,,IEEE Conferences,IEEE,,,,1,7,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,758@ieee
9887421,Classification of Earthquake Vibrations Using the ANN (Artificial Neural Network) Algorithm,,"The Indo-Australian Plate, the Eurasian Plate, and the Pacific Plate all converge where Indonesia is situated. As a result, Indonesia is a nation where earthquakes occur frequently. Some researchers have studied machine learning algorithms for categorizing earthquake vibrations. In this experiment, earthquake vibrations are categorized using the [::Artificial::] Neural Network method. We need appr...",Fauzan Azhima Tasa; Istiqomah; Muhammad Ary Murti; Ibnu Alinursafa,"2022 IEEE International Conference on Industry 4.0, [::Artificial::] [::Intelligence::], and Communications Technology (IAICT)",2022,28-30 July 2022,10.1109/IAICT55358.2022.9887421,,,IEEE Conferences,IEEE,,,,102,107,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,759@ieee
10985239,Solar Intelligence Predictive Models for Power Generation and Radiation,,"The rapid adoption of solar photovoltaics (PV) in power distribution systems demands accurate models for power generation and solar radiation prediction. We Propose develops a comprehensive framework for solar [::intelligence::] by integrating advanced machine learning techniques with diverse data sources, including satellite imagery, historical weather patterns, and geographic information. Utiliz...",K Akash; J. Praveenchandar,2025 International Conference on Intelligent Computing and Control Systems (ICICCS),2025,19-21 March 2025,10.1109/ICICCS65191.2025.10985239,,,IEEE Conferences,IEEE,,,,252,257,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,760@ieee
10615224,Smart Management of Sand-Breaking Systems for Taklimakan SandSea Highway: A Parallel Intelligence and Fuzzy Control Approach,,"The planning, construction, and maintenance of sand-breaking systems around highway in Taklimakan SandSea mainly depend on expert&#39;s empirical knowledge, and face the problems of time-consuming management, unpredictable system performance, and few available data. This work proposes a management and control method of sand-breaking systems that follows [::artificial::] system, computational experimen...",Fangle Chang; Xiujuan Wang; Mengzhen Kang; Yu Tao; Jiahong Yang; Jiaqiang Lei; Fei-Yue Wang,IEEE Transactions on Computational Social Systems,2024,Dec. 2024,10.1109/TCSS.2024.3413795,,,IEEE Journals,IEEE,,11,6.0,7348,7358,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,761@ieee
11016488,Utilizing Generative AI to Develop Programming Skill Through Self-Directed and Interactive Learning,,"In an era where technology plays a significant role in the lives of people of all ages, adapting to rapidly advancing technology is essential. Lifelong learning, which integrates formal, non-formal, and informal education, helps learners develop skills and abilities independently. Programming skills serve as an example of lifelong learning, requiring the development of technical skills such as pro...",Nuttapon Puttajanyawong; Wuttiporn Suamuang; Komkrit Chomsuwan,2025 IEEE Global Engineering Education Conference (EDUCON),2025,22-25 April 2025,10.1109/EDUCON62633.2025.11016488,,,IEEE Conferences,IEEE,,,,1,9,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,762@ieee
10398319,The Impact of Generative Artificial Intelligence-based Formative Feedback on the Mathematical Motivation of Chinese Grade 4 Students: a Case Study,,"Formative assessment can be a powerful approach in influencing student mathematical motivation, and the emergence of [::generative::] [::artificial::] [::intelligence::] (AI) offers more possibilities to do so, especially when using feedback for formative assessment. Nonetheless, the literature review of this study found limited development and research on investigating the impact of using [::gene...",Wenqi Zheng; Alex Wing Cheung Tse,"2023 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)",2023,28 Nov.-1 Dec. 2023,10.1109/TALE56641.2023.10398319,,,IEEE Conferences,IEEE,,,,1,8,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,763@ieee
10225079,"Prospects for Artificial Intelligence Technologies, Neural Networks and Computer Systems within the Development of Linguistics",,"This article describes the prospects of using [::artificial::] [::intelligence::] technologies, neural networks and computer systems for linguistic purposes. Systems and tools capable of analyzing linguistic units or generating texts of different composition and structure are listed. Morphological analysis systems such as Morfessor, Stanford Morphological Analyzer (SMA) and MyStem are disclosed. T...",Elena M. Dubrovskaya; Aleksandra I. Filonova; Irina V. Matveeva,2023 IEEE 24th International Conference of Young Professionals in Electron Devices and Materials (EDM),2023,29 June-3 July 2023,10.1109/EDM58354.2023.10225079,,,IEEE Conferences,IEEE,,,,2120,2123,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,764@ieee
9770094,Nine Challenges in Artificial Intelligence and Wireless Communications for 6G,,"In recent years, [::artificial::] [::intelligence::] (AI) techniques, especially machine learning (ML), have been successfully applied in various areas, leading to a widespread belief that AI will collectively play an important role in future wireless communications. To accomplish the aspiration, we present nine challenges to be addressed by the interdisciplinary areas of AI/ML and wireless commun...",Wen Tong; Geoffrey Ye Li,IEEE Wireless Communications,2022,August 2022,10.1109/MWC.006.2100543,,,IEEE Magazines,IEEE,,29,4.0,140,145,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,765@ieee
10874203,Navigating the Textual Maze: Enhancing Textual Analytical Skills Through an Innovative GAI Prompt Framework,,"With the rapid advancement of [::generative::] [::artificial::] [::intelligence::] (GAI), its application in educational settings has increasingly become a focal point, particularly in enhancing students’ analytical capabilities. This study examines the effectiveness of the ChatGPT prompt framework in improving text analysis skills among students, specifically targeting readability, accuracy, comp...",Xuefan Li; Tingsong Li; Minjuan Wang; Sining Tao; Xiaoxu Zhou; Xiaoqing Wei; Naiqing Guan,IEEE Transactions on Learning Technologies,2025,2025,10.1109/TLT.2025.3539104,,,IEEE Journals,IEEE,,18,,206,215,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,766@ieee
10482041,Considering the Clinical Significance of Artificial Intelligence and Biosensors in the Healthcare Sector: A Review,,"Over the last decade, medical imaging, wearable sensors, personal health records, and public health groups have increased medical research data. This data may be used by cloud computing, GPUs, FPGAs, and TPUs. Several powerful AI algorithms have been created to analyze healthcare&#39;s massive databases. Health, biology, biosensors, and AI advances are covered. We address precision medicine, medical i...",Benazeer Haque; Ebtasam Ahmad Siddiqui; Saurabh Kumar Jha,"2024 IEEE International Students' Conference on Electrical, Electronics and Computer Science (SCEECS)",2024,24-25 Feb. 2024,10.1109/SCEECS61402.2024.10482041,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,767@ieee
10625100,Generative AI for the Maritime Environments,,"[::Generative::] AI is a new and rapidly developing field of [::artificial::] [::intelligence::] that focuses on creating new data or content. Although the concept of generating content was invented long back, the latest breakthroughs in neural network architectures have made it possible to implement this concept at a much faster pace. With the availability of vast amounts of data and computationa...",G. Pradeep Reddy; Shrutika Sinha; Soo-Hyun Park,2024 Fifteenth International Conference on Ubiquitous and Future Networks (ICUFN),2024,2-5 July 2024,10.1109/ICUFN61752.2024.10625100,,,IEEE Conferences,IEEE,,,,618,623,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,768@ieee
10931912,From Manual to Machine: How AI is Redefining Web Scraping for Superior Efficiency: A Literature Review,,"Web Scraping involves the use of bots for the purpose of extracting data from the online web. To extract such data, the web scraper must conduct at least 3 different steps, i.e., collect the necessary links from the web, extract data using the provided links, and save the information in a neatly organized CSV file or database. However, traditional methods to accomplish these steps have faced many ...",Enrique Ayuso; Maame Serwah Dumfeh Brogya; Vinay Kumar Ahlawat; Mangal Sain,"2024 International Conference on Communication, Control, and Intelligent Systems (CCIS)",2024,6-7 Dec. 2024,10.1109/CCIS63231.2024.10931912,,,IEEE Conferences,IEEE,,,,1,9,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,769@ieee
10849613,"Managing AI-First Products: Roles, Skills, Challenges, and Strategies of AI Product Managers",,"[::Artificial::] [::intelligence::] (AI) is revolutionizing industries, offering significant opportunities for innovation while introducing unique complexities in product management. Despite its transformative potential, research on the distinct responsibilities, challenges, and skills required of AI product managers (AI PMs) remains limited, leaving a critical gap in understanding how to effectiv...",Nishant Ashokkumar Parikh,IEEE Engineering Management Review,2025,Oct. 2025,10.1109/EMR.2025.3530942,,,IEEE Journals,IEEE,,53,5.0,232,244,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,770@ieee
10951766,Responding to Artificial Intelligence Cyber Threats,,"Summary In the never&#x2010;ending struggle for tactical and technological supremacy in cybersecurity, attackers and defenders now face competition from [::artificial::] [::intelligence::] (AI) and machine learning (ML). Cybersecurity systems need to be regularly evaluated and updated in order to stop these machine&#x2010;driven hacker attacks. A holistic approach to layering emerging solutions...",Chuck Brooks,"Inside Cyber: How AI, 5G, IoT, and Quantum Computing Will Transform Privacy and Our Security",2025,,10.1002/9781394310562.ch14,,,Wiley Books,Wiley,,,,103,114,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,771@ieee
10748039,"AI-Powered MicroApps for Online Assessments: Impacts on Efficiency, Quality, and Future Directions",,"In the evolving landscape of educational technology, integrating [::Artificial::] [::Intelligence::] (AI) into educational assessment creation has emerged as a key area of innovation. This paper compares three methods for generating Multiple Choice Questions (MCQs): (1) without the use of [::generative::] AI, (2) with unguided usage of ChatGPT, and (3) with a specialized AI-powered micro-app desig...",Mohamed Elhayany; John Swope; Shannon Rushe; Christoph Meinel,2024 IEEE Digital Education and MOOCS Conference (DEMOcon),2024,16-18 Oct. 2024,10.1109/DEMOcon63027.2024.10748039,,,IEEE Conferences,IEEE,,,,1,6,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,772@ieee
11104880,Navigating AI Adoption: Challenges and Suggested Solutions for College Lecturers,,"The development of [::artificial::] [::intelligence::] (AI), particularly [::generative::] AI tools, has significantly transformed higher education. This study examined the key challenges encountered by college lecturers in the AI environment and the practical solutions they offered for these challenges. Seventeen heads of departments or academic units from a teacher education college participated...",Anabousy Ahlam; Shayeb Huda; Habayib Hala; Baya'A Nimer; Daher Wajeeh,2025 International Conference on Smart Learning Courses (SCME),2025,9-10 July 2025,10.1109/SCME62582.2025.11104880,,,IEEE Conferences,IEEE,,,,23,29,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,773@ieee
10789047,"5 Artificial intelligence in medicine (AIM): machine learning in cancer diagnosis, prognosis and therapy",,"[::Artificial::] [::intelligence::] (AI) is the science of mimicking human [::intelligence::], which is widely employed to solve complex computational problems in different fields of studies such as sciences and medicines. In this manner, applications of AI brought a drastic change in the healthcare industry which is backed up by the rapid advancement in biosensors technology, data management in t...",Sahar Qazi; Khalid Raza; Naiyar Iqbal,[::Artificial::] [::Intelligence::] for Data-Driven Medical Diagnosis,2021,,,,,De Gruyter Books,De Gruyter,,,,103,126,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,774@ieee
10951980,Building Robust Medical Algorithms,,"Summary The best datasets have the perfect combination of quantity and quality, as well as enough diversity to be fully representative of the different types of patients that the algorithm will be used for. Obtaining high&#x2010;quality data for the training and validation of [::Artificial::] [::intelligence::] (AI) models is challenging. If the people want to aggregate data from different sour...",Ronald M. Razmi,"AI Doctor: The Rise of [::Artificial::] [::Intelligence::] in Healthcare - A Guide for Users, Buyers, Builders, and Investors",2024,,10.1002/9781394240197.ch2,,,Wiley Books,Wiley,,,,27,65,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,775@ieee
11137070,The Global Research Landscape of AI in education: A Bibliometric analysis of Pathway Evolution and Frontier Issues,,"In recent years, research on [::Artificial::] [::Intelligence::] in Education (AIED) has progressed rapidly, making it essential to understand its research trends and developments to drive technological innovation and implementation in the education sector. Through a bibliometric analysis of 2,038 papers retrieved from the Web of Science database, we identified that China, the United States, Austr...",Jinqiao Zhou; Hongfeng Zhang; LiWei Ding,2025 11th International Conference on Education and Training Technologies (ICETT),2025,23-25 May 2025,10.1109/ICETT66247.2025.11137070,,,IEEE Conferences,IEEE,,,,90,98,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,776@ieee
9836826,Attention-based Generative Adversarial Hashing for Cross-modal Retrieval,,"This paper proposes an adversarial hash cross-modal retrieval method based on a multimodal interactive attention mechanism. By constructing a cross-modal shared subspace representation learning network KGRU, the global semantic and local semantic information of each modality is extracted, and then introduce the attention mechanism into the model to further capture the key local feature information...",Jianqiong Xiao; Xiaoqing Zhou,2022 IEEE 10th Joint International Information Technology and [::Artificial::] [::Intelligence::] Conference (ITAIC),2022,17-19 June 2022,10.1109/ITAIC54216.2022.9836826,,,IEEE Conferences,IEEE,,10,,1885,1889,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,777@ieee
10276305,"AI and Blockchain Based Platform for Empowering Content Creators: Enabling NFT – Driven Content Sharing, Inspiration Generation, and Collaborative Interaction",,"The digital era has revolutionized the way content is created, consumed, and monetized. Content creators face new opportunities and challenges in reaching their audiences and establishing sustainable revenue streams. This research paper explores the potential of an innovative platform that leverages the power of [::artificial::] [::intelligence::] (AI) and blockchain technology to empower content ...",Sri Likhita Adru; Sandra Johnson; M. Hemalatha,2023 4th International Conference on Smart Electronics and Communication (ICOSEC),2023,20-22 Sept. 2023,10.1109/ICOSEC58147.2023.10276305,,,IEEE Conferences,IEEE,,,,666,673,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,778@ieee
10569274,Student Perception of Using Generative AI Tools in Relation to Academic Integrity and Their Advantages and Disadvantages,,"The increasing use of [::generative::] [::artificial::] [::intelligence::] (AI) tools in learning contexts calls for a reassessment of the complex dynamics surrounding academic integrity. It is a “hot” topic in the academic community, given that these more [::generative::] AI tools have become available to students to complete student assignments, and universities have had to urgently adopt rules ...",Anja Milinković; Daniela Vuleta; i Tihana Babić,2024 47th MIPRO ICT and Electronics Convention (MIPRO),2024,20-24 May 2024,10.1109/MIPRO60963.2024.10569274,,,IEEE Conferences,IEEE,,,,601,606,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,779@ieee
9325775,Artificial intelligence augmented design iteration support,,"Design is an iterative process that aims at problem-solving. While the importance of mental iteration has been identified, there are little research on how to improve mental iteration in design process. In this paper, we propose a method to augment design by AI. An experiment was conducted to study the effect of AI augment on design iteration. The results indicate AI augment could improve the desi...",Chuyi Zhou; Chunlei Chai; Jing Liao; Zitong Chen; Jinlei Shi,2020 13th International Symposium on Computational [::Intelligence::] and Design (ISCID),2020,12-13 Dec. 2020,10.1109/ISCID51228.2020.00086,,,IEEE Conferences,IEEE,,,,354,358,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,780@ieee
10717012,A Comprehensive Review of Recent Artificial Intelligence Techniques and IOT Applications in Dairy Farms,,"Each and every aspect of daily life has undergone a change thanks to the Internet of Things technology that renders everything intelligent. The wide range of IoT applications has captivated numerous researchers, and IoT enabled dairy farming is being leveraged to undertake innovative studies integrating IoT and [::Artificial::] [::Intelligence::] (AI) technology. More prospects for intelligent dai...",Anusree K; M. Rajeswari; C. Priyadharshini,2024 10th International Conference on Advanced Computing and Communication Systems (ICACCS),2024,14-15 March 2024,10.1109/ICACCS60874.2024.10717012,,,IEEE Conferences,IEEE,,1,,242,247,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,781@ieee
10952824,"Big Data, Artificial Intelligence and Machine Learning: A Paradigm Shift in Election Campaigns",,Summary The paradigm of the election campaign has shifted around the world. [::Artificial::] [::Intelligence::] and Machine&#x2010;Learning are now dominant over traditional ways of the election campaign. [::Artificial::] [::intelligence::] and machine learning analyzed the big data to understand voters&#39; unique psychographic and behavioral profiles. They persuaded voters to vote for a particula...,Md. Safiullah; Neha Parveen,The New Advanced Society: [::Artificial::] [::Intelligence::] and Industrial Internet of Things Paradigm,2022,,10.1002/9781119884392.ch11,,,Wiley Books,Wiley,,,,247,261,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,782@ieee
10933933,Introduction,,"Summary [::Artificial::] [::intelligence::] (AI) has become one of the most exciting and active fields of research in recent years. AI attempts to develop software and computing devices that are able to perform tasks which have been associated only with thinking beings for centuries. Mimicking [::intelligence::], creativity, deduction capability and ability to learn from experience are some of ...",M. Umit Uyar,Machine Learning and AI with Simple Python and Matlab Scripts: Courseware for Non-computing Majors,2025,,10.1002/9781394294985.ch1,,,IEEE Books,IEEE,,,,1,5,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,783@ieee
11008376,Computer Network Security and Analysis of the Use of Artificial Intelligence in Protection,,"Cybersecurity in computer networks is necessary in an era where many attacks are taking place in real-time. Network security can be achieved by implementing advanced security features that can detect and stop threats before they can compromise the network. This article will analyse the current state of cybersecurity and cyberattacks, as well as modern approaches to their detection and mitigation, ...",Ján Kubaš; Michal Hraška; Jozef Papán; Michal Janovec,2025 35th International Conference Radioelektronika (RADIOELEKTRONIKA),2025,12-14 May 2025,10.1109/RADIOELEKTRONIKA65656.2025.11008376,,,IEEE Conferences,IEEE,,,,1,7,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,784@ieee
10229216,Balancing Trustworthiness and Efficiency in Artificial Intelligence Systems: An Analysis of Tradeoffs and Strategies,,"As [::artificial::] [::intelligence::] (AI) systems become more prevalent in various domains, ensuring their trustworthiness and efficiency becomes increasingly important. This article presents an analysis of the tradeoffs between different dimensions of trustworthy AI, including transparency, robustness, fairness, accountability, efficiency, privacy, and human interaction. The challenges and oppo...",Yifei Wang,IEEE Internet Computing,2023,Nov.-Dec. 2023,10.1109/MIC.2023.3303031,,,IEEE Magazines,IEEE,,27,6.0,8,12,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,785@ieee
10754724,Accelerating Product Innovation: Impact of Serverless Computing and Generative AI on Application Development,,"This research explores the integration of serverless computing and [::Generative::] AI in modern application development, highlighting the potential benefits of this convergence. Serverless computing offers scalability and cost efficiency by abstracting infrastructure management, while [::Generative::] AI, exemplified by tools like GPT-4, enhances productivity by assisting in ideation, prototyping...",Anujkumarsinh Donvir; Sriram Panyam; Gunjan Paliwal; Praveen Gujar,"2024 IEEE 15th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)",2024,17-19 Oct. 2024,10.1109/UEMCON62879.2024.10754724,,,IEEE Conferences,IEEE,,,,140,147,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,786@ieee
10950950,AI in a Nutshell,,"Summary There are two broad classes in AI: [::generative::] AI and discriminative AI. Machine learning (ML), a part of AI, learns from data. Deep learning (DL), a deeper part of ML, uses layered setups to solve tougher problems. Discriminative AI focuses on algorithms that learn to tell apart different data classes. Looking at existing applications, discriminative AI generally has five main tas...",Martin Musiol,[::Generative::] AI: Navigating the Course to the [::Artificial::] General [::Intelligence::] Future,2024,,,,,Wiley Books,Wiley,,,,1,22,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,787@ieee
10229760,A color style fusion design method based on generative adversarial networks,,"Fusion design is an innovative design approach in product color design. The fusion design makes the color matching richer. It not only can be simultaneously with a variety of styles but also fully express the design concept. However, the manual completion of the fusion design process takes time and effort. With the development of [::artificial::] [::intelligence::], some designers apply intelligen...",Wenli Zhang; Jianyi Zhang; Tingsong Zhao; Wenjia Tong,"2023 3rd International Conference on Frontiers of Electronics, Information and Computation Technologies (ICFEICT)",2023,26-29 May 2023,10.1109/ICFEICT59519.2023.00063,,,IEEE Conferences,IEEE,,,,338,343,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,788@ieee
9770596,Artificial intelligence for crowd detection system: A survey,,"Modern techniques have been used for the problem of Crowd Detection, for detecting behaviour of for counting purposes. [::Artificial::] [::Intelligence::] for Crowd Detection System has been receiving a substantial amount of attention. This is due to the advantages of these new algorithms to resolve a number of issues related to crowd detection. This paper will be focusing on [::Artificial::] [::I...",M. S. Alfaraj; E. Mattar,4th Smart Cities Symposium (SCS 2021),2021,21-23 Nov. 2021,10.1049/icp.2022.0317,,,IET Conferences,IET,,2021,,78,82,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,789@ieee
11013515,AI-Driven Tools and Methods for Wound Healing: Towards Precision Wound Care and Optimized Outcomes,,"Wound healing is a complex, multifactorial process, often hindered by subjective assessments. AI-driven models, leveraging machine learning and deep learning, enhance wound analysis, prognosis, and personalized treatment precision. By integrating multi-omics data and clinical imaging, AI optimizes decision-making, predicts healing trajectories, and improves patient outcomes. This review explores A...",Faisal Al-Akayleh; Rami A. Abdel-Rahem; Mayyas Al-Remawi; Faisal Aburub; Ibrahim S.I. Al-Adham; Ahmed S.A. Ali Agha,2025 1st International Conference on Computational [::Intelligence::] Approaches and Applications (ICCIAA),2025,28-30 April 2025,10.1109/ICCIAA65327.2025.11013515,,,IEEE Conferences,IEEE,,,,01,05,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,790@ieee
11025107,Generative AI Technology-Assisted Visual Design Innovation Research,,"With the rapid development of [::generative::] [::artificial::] [::intelligence::] technology, the field of visual arts and design has been increasingly innovative, resulting in a gradual change in the established form and process of design, but how [::generative::] AI can effectively assist designers to innovate and enhance the creativity of their works is yet to be investigated. The article stud...",Gang Li; Xiaowei Zhao,2024 5th International Conference on Intelligent Design (ICID),2024,25-27 Oct. 2024,10.1109/ICID64166.2024.11025107,,,IEEE Conferences,IEEE,,,,88,91,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,791@ieee
11220142,AI-Powered Higher Education: Exploring the Use of GenAI Agents,,"[::Artificial::] [::intelligence::] (AI) agents can facilitate customized learning and deliver personalized student experiences. This article details pilot implementation of AI agents at a large public university, sharing insights and encouraging strategic use of AI in higher education.",Amir Dabirian; Matthew Badal; Su Swarat,Computer,2025,Nov. 2025,10.1109/MC.2025.3601680,,,IEEE Magazines,IEEE,,58,11.0,104,108,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,792@ieee
10937276,M2 Diffuser: Diffusion-based Trajectory Optimization for Mobile Manipulation in 3D Scenes,,"Recent advances in diffusion models have opened new avenues for research into embodied AI agents and robotics. Despite significant achievements in complex robotic locomotion and skills, mobile manipulation–a capability that requires the coordination of navigation and manipulation–remains a challenge for [::generative::] AI techniques. This is primarily due to the high-dimensional action space, ext...",Sixu Yan; Zeyu Zhang; Muzhi Han; Zaijin Wang; Qi Xie; Zhitian Li; Zhehan Li; Hangxin Liu; Xinggang Wang; Song-Chun Zhu,IEEE Transactions on Pattern Analysis and Machine [::Intelligence::],2025,,10.1109/TPAMI.2025.3553454,,,IEEE Early Access Articles,IEEE,,PP,99.0,1,17,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,793@ieee
10546117,Review of Regional Photovoltaic Power Dispatching Based on Artificial Intelligence,,"The stable operation of the power system is crucial for ensuring smooth social production. However, the regional photovoltaic power dispatching faces various challenges, including limited [::intelligence::], unstable power generation, and unpredictable power loads. This paper aims to provide a comprehensive overview of the research conducted in this field. It begins by analyzing the research backg...",Jingdong Wang; Zhu Cheng; Guangqiang Qu,2024 IEEE 13th International Conference on Communication Systems and Network Technologies (CSNT),2024,6-7 April 2024,10.1109/CSNT60213.2024.10546117,,,IEEE Conferences,IEEE,,,,1347,1351,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,794@ieee
11181683,"Generative Artificial Intelligence and Large Language Models: A Systematic Review of Architectures, Applications, and Future Directions",,"This review aims to identify the most significant practical applications, limitations, and future directions of [::generative::] AI ([::artificial::] [::intelligence::]) and LLMs (Large Language Models) to guide researchers, industry stakeholders, and policymakers. Through comprehensive analysis of scientific literature, it was traced the development of these technologies from early linguistic the...",Bogdan-Iulian Ciubotaru,2025 25th International Conference on Control Systems and Computer Science (CSCS),2025,27-30 May 2025,10.1109/CSCS66924.2025.00063,,,IEEE Conferences,IEEE,,,,380,388,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,795@ieee
11199062,Developments in AI and Cybersecurity Transforming the Evolution of Digital Payments Systems in finances,,"The combination of [::artificial::] [::intelligence::] (AI) and cybersecurity technologies speeds up the digital payment system advancements. Real-time transaction processing demands must meet with unyielding protection of financial security standards throughout present financial markets. For computerized monetary systems to identify scams, forecast user actions, and evaluate risk, they are integr...",Gurunadham Goli; Pradeep Singh Shekhawat; Kiran Onapakala; Kawerinder Singh Sidhu; Mallareddy Adudhodla; Sakthi S,2025 World Skills Conference on Universal Data Analytics and Sciences (WorldSUAS),2025,22-23 Aug. 2025,10.1109/WorldSUAS66815.2025.11199062,,,IEEE Conferences,IEEE,,,,1,7,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,796@ieee
11049120,Enhancing Digital Investigation: The Role of Generative AI (ChatGPT) in Evidence Identification and Analysis in Digital Forensics,,"[::Generative::] [::Artificial::] [::Intelligence::] (GAI) has garnered considerable attention across disciplines such as science, digital forensics, and literature. Advanced large language modeling systems (LLMs), including ChatGPT and Large Language Model Meta AI (LLaMA), have become essential tools in digital forensics due to their sophisticated Natural Language Processing (NLP) capabilities. T...",Marah Radi Hawa; Majdi Owda; Amani Yousef Owda,2025 12th International Conference on Information Technology (ICIT),2025,27-30 May 2025,10.1109/ICIT64950.2025.11049120,,,IEEE Conferences,IEEE,,,,19,26,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,797@ieee
11131753,Generative Artificial Intelligence: A Tool to Bridge Gender Gaps in STEM Careers,,"This study investigates the potential of [::Artificial::] [::Intelligence::] (AI)-generated personalized images to address the underrepresentation of female students in university engineering programs and promote gender equality in STEM (Science, Technology, Engineering, and Mathematics). Persistent gender disparities in STEM present significant barriers to diversity and innovation, highlighting t...",Pau Matarrodona Moragas; Rosó Baltà-Salvador; Marta Peña,2025 MIPRO 48th ICT and Electronics Convention,2025,2-6 June 2025,10.1109/MIPRO65660.2025.11131753,,,IEEE Conferences,IEEE,,,,1426,1430,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,798@ieee
